season,game_id,game_date,season_phase,game_time_et,matchup_key,player_id,player,team_abbr,opponent_abbr,is_home,starter,position,minutes,points,rebounds,assists,three_made,three_attempts,turnovers,steals,blocks,oreb,dreb,personal_fouls,fgm,fga,ftm,fta,plus_minus,team_score,opponent_score,PTS,REB,AST,THREES,PRA,PA,PR,RA,source
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,4434015,JJ Quinerly,DAL,IND,False,False,G,20.0,5,2,0,1,2,2,2,0,0,2,3,2,4,0,0,+8,81,80,5.0,2.0,0.0,1.0,7.0,5.0,7.0,2.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,2529130,Natasha Howard,IND,DAL,True,True,F,28.0,12,12,1,0,1,1,2,3,1,11,2,5,9,2,4,+8,80,81,12.0,12.0,1.0,0.0,25.0,13.0,24.0,13.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,4432831,Aliyah Boston,IND,DAL,True,True,C,31.0,14,5,1,0,0,1,0,2,2,3,3,5,10,4,4,-2,80,81,14.0,5.0,1.0,0.0,20.0,15.0,19.0,6.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,3142191,Kelsey Mitchell,IND,DAL,True,True,G,36.0,24,6,2,4,7,3,1,0,2,4,1,7,15,6,7,+6,80,81,24.0,6.0,2.0,4.0,32.0,26.0,30.0,8.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,3907781,Sophie Cunningham,IND,DAL,True,True,G,35.0,14,2,3,2,4,1,0,0,0,2,4,5,10,2,2,+6,80,81,14.0,2.0,3.0,2.0,19.0,17.0,16.0,5.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,4398829,Lexie Hull,IND,DAL,True,True,G,25.0,0,7,3,0,1,3,1,0,1,6,4,0,3,0,0,+14,80,81,0.0,7.0,3.0,0.0,10.0,3.0,7.0,10.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,3142086,Brianna Turner,IND,DAL,True,False,F,4.0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,80,81,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,4280877,Chloe Bibby,IND,DAL,True,False,F,12.0,11,2,0,3,3,3,1,0,1,1,1,4,5,0,0,-15,80,81,11.0,2.0,0.0,3.0,13.0,11.0,13.0,2.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,4433546,Makayla Timpson,IND,DAL,True,False,F,5.0,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,-2,80,81,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,2955898,Damiris Dantas,IND,DAL,True,False,C,12.0,3,3,3,0,5,2,0,0,1,2,0,1,6,1,2,-6,80,81,3.0,3.0,3.0,0.0,9.0,6.0,6.0,6.0,espn_site_api
2025,401736316,2025-08-12,regular,2025-08-12T19:30-04:00,DAL-IND,2529047,Odyssey Sims,IND,DAL,True,False,G,13.0,0,0,2,0,1,1,0,0,0,0,2,0,4,0,0,-14,80,81,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4683006,Leonie Fiebich,NY,LA,False,True,F,27.0,20,2,4,2,4,0,1,1,0,2,2,7,10,4,4,+6,105,97,20.0,2.0,4.0,2.0,26.0,24.0,22.0,6.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,2999101,Jonquel Jones,NY,LA,False,True,C,31.0,21,11,3,4,5,2,0,2,3,8,4,8,11,1,4,+7,105,97,21.0,11.0,3.0,4.0,35.0,24.0,32.0,14.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,3027368,Emma Meesseman,NY,LA,False,True,C,32.0,24,9,4,0,1,2,0,1,3,6,0,9,15,6,7,+1,105,97,24.0,9.0,4.0,0.0,37.0,28.0,33.0,13.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,2529137,Natasha Cloud,NY,LA,False,True,G,32.0,11,2,2,1,2,1,2,0,0,2,3,5,10,0,0,-4,105,97,11.0,2.0,2.0,1.0,15.0,13.0,13.0,4.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4066533,Sabrina Ionescu,NY,LA,False,True,G,32.0,14,3,6,2,4,3,0,0,0,3,1,4,8,4,4,+4,105,97,14.0,3.0,6.0,2.0,23.0,20.0,17.0,9.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,3099736,Stephanie Talbot,NY,LA,False,False,F,17.0,3,1,4,1,3,0,0,0,0,1,0,1,4,0,0,+10,105,97,3.0,1.0,4.0,1.0,8.0,7.0,4.0,5.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,2327695,Rebekah Gardner,NY,LA,False,False,G,6.0,3,2,0,1,1,1,0,0,1,1,0,1,2,0,0,+6,105,97,3.0,2.0,0.0,1.0,5.0,3.0,5.0,2.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4038379,Marine Johannes,NY,LA,False,False,G,23.0,9,4,4,3,8,2,1,1,1,3,2,3,8,0,0,+10,105,97,9.0,4.0,4.0,3.0,17.0,13.0,13.0,8.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,2566106,Dearica Hamby,LA,NY,True,True,F,32.0,21,8,3,0,2,2,4,1,2,6,2,8,15,5,6,-5,97,105,21.0,8.0,3.0,0.0,32.0,24.0,29.0,11.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,3142010,Azura Stevens,LA,NY,True,True,F,35.0,17,4,4,1,3,0,3,0,2,2,1,7,11,2,2,-4,97,105,17.0,4.0,4.0,1.0,25.0,21.0,21.0,8.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4433630,Rickea Jackson,LA,NY,True,True,F,31.0,16,7,3,2,10,2,0,0,4,3,4,7,20,0,1,-3,97,105,16.0,7.0,3.0,2.0,26.0,19.0,23.0,10.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,3065570,Kelsey Plum,LA,NY,True,True,G,34.0,26,5,5,2,5,1,0,0,1,4,2,8,13,8,8,-1,97,105,26.0,5.0,5.0,2.0,36.0,31.0,31.0,10.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4001679,Julie Allemand,LA,NY,True,True,G,28.0,0,5,6,0,3,1,0,0,0,5,2,0,3,0,0,-5,97,105,0.0,5.0,6.0,0.0,11.0,6.0,5.0,11.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4433404,Cameron Brink,LA,NY,True,False,F,5.0,2,3,0,0,1,0,0,0,1,2,0,1,2,0,0,-4,97,105,2.0,3.0,0.0,0.0,5.0,2.0,5.0,3.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,2566110,Julie Vanloo,LA,NY,True,False,G,14.0,6,0,1,2,4,0,0,0,0,0,2,2,4,0,0,-7,97,105,6.0,0.0,1.0,2.0,7.0,7.0,6.0,1.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4398764,Rae Burrell,LA,NY,True,False,G,17.0,9,2,1,2,2,0,1,0,1,1,3,3,7,1,2,-8,97,105,9.0,2.0,1.0,2.0,12.0,10.0,11.0,3.0,espn_site_api
2025,401736317,2025-08-12,regular,2025-08-12T22:00-04:00,LA-NY,4703794,Sarah Ashlee Barker,LA,NY,True,False,G,3.0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,-3,97,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,2566081,Elizabeth Williams,CHI,CON,False,True,C,28.0,12,15,3,0,0,2,0,2,6,9,1,5,12,2,3,-10,62,71,12.0,15.0,3.0,0.0,30.0,15.0,27.0,18.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4433405,Kamilla Cardoso,CHI,CON,False,True,C,34.0,24,9,3,0,0,1,0,1,2,7,2,10,19,4,5,-3,62,71,24.0,9.0,3.0,0.0,36.0,27.0,33.0,12.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,2566186,Rachel Banham,CHI,CON,False,True,G,29.0,10,5,2,3,8,2,0,0,1,4,1,3,9,1,2,-11,62,71,10.0,5.0,2.0,3.0,17.0,12.0,15.0,7.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,3146151,Ariel Atkins,CHI,CON,False,True,G,9.0,5,1,2,1,1,1,0,0,0,1,1,2,3,0,0,+3,62,71,5.0,1.0,2.0,1.0,8.0,7.0,6.0,3.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,5209660,Sevgi Uzun,CHI,CON,False,True,G,28.0,0,0,2,0,1,5,0,0,0,0,2,0,1,0,0,-7,62,71,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4282173,Michaela Onyenwere,CHI,CON,False,False,F,21.0,6,2,1,0,1,2,0,0,1,1,3,3,5,0,0,-2,62,71,6.0,2.0,1.0,0.0,9.0,7.0,8.0,3.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4433424,Maddy Westbeld,CHI,CON,False,False,F,11.0,0,1,2,0,2,0,0,0,0,1,0,0,3,0,0,+2,62,71,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,3102133,Rebecca Allen,CHI,CON,False,False,G,6.0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,0,-6,62,71,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,3142327,Kia Nurse,CHI,CON,False,False,G,23.0,5,1,1,1,6,5,0,0,0,1,4,1,8,2,2,-9,62,71,5.0,1.0,1.0,1.0,7.0,6.0,6.0,2.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4433412,Hailey Van Lith,CHI,CON,False,False,G,11.0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,-2,62,71,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4684384,Aneesah Morrow,CON,CHI,True,True,F,28.0,9,9,0,1,2,0,1,3,2,7,3,3,7,2,2,+11,71,62,9.0,9.0,0.0,1.0,18.0,9.0,18.0,9.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,918,Tina Charles,CON,CHI,True,True,C,21.0,15,3,0,1,2,0,1,1,0,3,3,7,14,0,0,+5,71,62,15.0,3.0,0.0,1.0,18.0,15.0,18.0,3.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,2529185,Bria Hartley,CON,CHI,True,True,G,10.0,0,2,2,0,1,1,0,0,0,2,0,0,3,0,2,+4,71,62,0.0,2.0,2.0,0.0,4.0,2.0,2.0,4.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,3904576,Marina Mabrey,CON,CHI,True,True,G,36.0,10,5,4,0,4,1,0,0,0,5,2,4,16,2,2,+14,71,62,10.0,5.0,4.0,0.0,19.0,14.0,15.0,9.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,5208981,Leila Lacan,CON,CHI,True,True,G,31.0,17,4,5,1,3,1,2,0,3,1,2,6,13,4,6,+2,71,62,17.0,4.0,5.0,1.0,26.0,22.0,21.0,9.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4433408,Aaliyah Edwards,CON,CHI,True,False,F,12.0,2,1,0,0,1,1,1,0,0,1,2,1,3,0,0,-2,71,62,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4398966,Olivia Nelson-Ododa,CON,CHI,True,False,C,19.0,8,3,2,0,0,1,3,2,2,1,2,4,4,0,2,+4,71,62,8.0,3.0,2.0,0.0,13.0,10.0,11.0,5.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,3058908,Lindsay Allen,CON,CHI,True,False,G,10.0,2,1,1,0,0,0,0,0,1,0,2,1,1,0,0,+3,71,62,2.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,4433514,Saniya Rivers,CON,CHI,True,False,G,32.0,8,3,6,1,2,0,3,2,1,2,2,3,8,1,1,+5,71,62,8.0,3.0,6.0,1.0,17.0,14.0,11.0,9.0,espn_site_api
2025,401736318,2025-08-13,regular,2025-08-13T19:00-04:00,CHI-CON,5279789,Mamignan Toure,CON,CHI,True,False,G,3.0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,-1,71,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4257500,Cecilia Zandalasini,GS,WSH,False,True,F,35.0,20,7,4,6,8,1,0,0,1,6,0,7,10,0,0,+18,88,83,20.0,7.0,4.0,6.0,31.0,24.0,27.0,11.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4790264,Janelle Salaun,GS,WSH,False,True,F,29.0,11,4,1,1,3,3,1,0,1,3,2,5,9,0,0,+2,88,83,11.0,4.0,1.0,1.0,16.0,12.0,15.0,5.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,2569044,Temi Fagbenle,GS,WSH,False,True,C,14.0,2,0,1,0,0,2,0,0,0,0,2,1,2,0,0,-5,88,83,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,1054,Tiffany Hayes,GS,WSH,False,True,G,32.0,14,6,2,0,1,0,1,0,3,3,2,3,7,8,8,+3,88,83,14.0,6.0,2.0,0.0,22.0,16.0,20.0,8.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4398935,Veronica Burton,GS,WSH,False,True,G,36.0,30,7,7,6,9,3,1,0,0,7,4,10,13,4,6,+4,88,83,30.0,7.0,7.0,6.0,44.0,37.0,37.0,14.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4790263,Iliana Rupert,GS,WSH,False,False,C,25.0,3,2,3,0,4,1,0,0,0,2,4,1,6,1,1,+9,88,83,3.0,2.0,3.0,0.0,8.0,6.0,5.0,5.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4065780,Kaila Charles,GS,WSH,False,False,G,4.0,0,1,0,0,2,2,1,0,1,0,1,0,4,0,0,-10,88,83,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4398907,Kate Martin,GS,WSH,False,False,G,12.0,3,3,1,1,3,0,0,0,1,2,1,1,3,0,0,+1,88,83,3.0,3.0,1.0,1.0,7.0,4.0,6.0,4.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,5208982,Carla Leite,GS,WSH,False,False,G,13.0,5,0,1,1,2,1,0,0,0,0,1,1,3,2,2,+3,88,83,5.0,0.0,1.0,1.0,6.0,6.0,5.0,1.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4898384,Kiki Iriafen,WSH,GS,True,True,F,33.0,14,10,4,0,0,1,1,0,2,8,3,5,11,4,4,+10,83,88,14.0,10.0,4.0,0.0,28.0,18.0,24.0,14.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,2529183,Stefanie Dolson,WSH,GS,True,True,C,17.0,5,1,2,1,2,0,0,0,1,0,0,2,5,0,0,-17,83,88,5.0,1.0,2.0,1.0,8.0,7.0,6.0,3.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4068159,Sug Sutton,WSH,GS,True,True,G,29.0,15,1,7,1,5,1,0,0,0,1,1,7,11,0,0,+13,83,88,15.0,1.0,7.0,1.0,23.0,22.0,16.0,8.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4433524,Sonia Citron,WSH,GS,True,True,G,34.0,15,3,3,1,3,1,1,0,0,3,4,4,13,6,6,+12,83,88,15.0,3.0,3.0,1.0,21.0,18.0,18.0,6.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,5017726,Jade Melbourne,WSH,GS,True,True,G,23.0,10,0,1,0,2,1,0,0,0,0,3,3,5,4,6,-4,83,88,10.0,0.0,1.0,0.0,11.0,11.0,10.0,1.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,924,Alysha Clark,WSH,GS,True,False,F,19.0,2,4,1,0,3,0,1,0,2,2,3,0,4,2,2,-23,83,88,2.0,4.0,1.0,0.0,7.0,3.0,6.0,5.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4398729,Emily Engstler,WSH,GS,True,False,F,24.0,13,5,2,3,3,3,1,1,1,4,0,5,5,0,0,-3,83,88,13.0,5.0,2.0,3.0,20.0,15.0,18.0,7.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4432865,Jacy Sheldon,WSH,GS,True,False,G,9.0,5,1,1,1,3,1,0,0,0,1,3,2,4,0,0,-6,83,88,5.0,1.0,1.0,1.0,7.0,6.0,6.0,2.0,espn_site_api
2025,401736319,2025-08-13,regular,2025-08-13T19:30-04:00,GS-WSH,4433815,Lucy Olsen,WSH,GS,True,False,G,13.0,4,1,0,0,3,0,0,0,1,0,1,2,6,0,0,-7,83,88,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4683006,Leonie Fiebich,NY,LV,False,True,F,29.0,5,4,3,1,1,0,1,0,0,4,4,1,1,2,2,-7,77,83,5.0,4.0,3.0,1.0,12.0,8.0,9.0,7.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2999101,Jonquel Jones,NY,LV,False,True,C,33.0,11,7,5,0,4,2,0,2,2,5,5,4,12,3,5,-2,77,83,11.0,7.0,5.0,0.0,23.0,16.0,18.0,12.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,3027368,Emma Meesseman,NY,LV,False,True,C,32.0,24,10,3,2,3,5,1,0,3,7,2,8,15,6,6,0,77,83,24.0,10.0,3.0,2.0,37.0,27.0,34.0,13.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2529137,Natasha Cloud,NY,LV,False,True,G,32.0,6,5,4,0,3,2,0,1,1,4,1,3,9,0,0,-1,77,83,6.0,5.0,4.0,0.0,15.0,10.0,11.0,9.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4066533,Sabrina Ionescu,NY,LV,False,True,G,31.0,18,1,1,3,9,1,1,0,0,1,2,6,15,3,3,-12,77,83,18.0,1.0,1.0,3.0,20.0,19.0,19.0,2.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,3099736,Stephanie Talbot,NY,LV,False,False,F,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-9,77,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2327695,Rebekah Gardner,NY,LV,False,False,G,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-6,77,83,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,3922628,Kennedy Burke,NY,LV,False,False,G,16.0,8,1,1,0,3,0,1,0,0,1,3,4,8,0,0,+7,77,83,8.0,1.0,1.0,0.0,10.0,9.0,9.0,2.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4038379,Marine Johannes,NY,LV,False,False,G,14.0,5,1,1,1,2,0,1,0,0,1,1,2,4,0,0,0,77,83,5.0,1.0,1.0,1.0,7.0,6.0,6.0,2.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4398776,NaLyssa Smith,LV,NY,True,True,F,26.0,6,6,0,0,0,1,1,1,2,4,4,1,2,4,6,-1,83,77,6.0,6.0,0.0,0.0,12.0,6.0,12.0,6.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,3149391,A'ja Wilson,LV,NY,True,True,C,34.0,17,16,4,0,1,0,2,2,6,10,1,3,14,11,11,+1,83,77,17.0,16.0,4.0,0.0,37.0,21.0,33.0,20.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2529122,Chelsea Gray,LV,NY,True,True,G,39.0,13,1,5,1,5,2,2,1,0,1,1,5,11,2,2,+4,83,77,13.0,1.0,5.0,1.0,19.0,18.0,14.0,6.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4065870,Jackie Young,LV,NY,True,True,G,34.0,15,7,4,1,5,5,2,1,3,4,5,5,13,4,5,+6,83,77,15.0,7.0,4.0,1.0,26.0,19.0,22.0,11.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4281190,Dana Evans,LV,NY,True,True,G,15.0,8,0,0,2,3,0,0,1,0,0,1,3,6,0,0,+6,83,77,8.0,0.0,0.0,2.0,8.0,8.0,8.0,0.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4433633,Kierstan Bell,LV,NY,True,False,F,8.0,0,4,1,0,1,0,0,0,2,2,2,0,1,0,0,0,83,77,0.0,4.0,1.0,0.0,5.0,1.0,4.0,5.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2590093,Kiah Stokes,LV,NY,True,False,C,6.0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,+7,83,77,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,2987869,Jewell Loyd,LV,NY,True,False,G,26.0,21,2,1,5,9,1,0,0,0,2,3,7,12,2,4,+2,83,77,21.0,2.0,1.0,5.0,24.0,22.0,23.0,3.0,espn_site_api
2025,401736320,2025-08-13,regular,2025-08-13T21:30-04:00,LV-NY,4597509,Aaliyah Nye,LV,NY,True,False,G,11.0,3,1,0,1,5,1,0,1,1,0,0,1,6,0,0,+5,83,77,3.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,3058895,Brionna Jones,ATL,SEA,False,True,F,21.0,8,4,2,0,0,3,0,0,3,1,3,4,9,0,0,-3,85,75,8.0,4.0,2.0,0.0,14.0,10.0,12.0,6.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,4398915,Naz Hillmon,ATL,SEA,False,True,F,35.0,7,8,5,1,3,1,1,0,1,7,2,3,6,0,0,-6,85,75,7.0,8.0,5.0,1.0,20.0,12.0,15.0,13.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,3058901,Allisha Gray,ATL,SEA,False,True,G,39.0,22,11,1,3,6,3,1,0,1,10,2,8,14,3,7,+4,85,75,22.0,11.0,1.0,3.0,34.0,23.0,33.0,12.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,4280850,Maya Caldwell,ATL,SEA,False,True,G,34.0,10,7,1,2,3,1,0,0,0,7,1,4,5,0,0,+13,85,75,10.0,7.0,1.0,2.0,18.0,11.0,17.0,8.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,4398674,Rhyne Howard,ATL,SEA,False,True,G,38.0,25,1,7,5,12,3,2,0,0,1,2,8,18,4,4,+13,85,75,25.0,1.0,7.0,5.0,33.0,32.0,26.0,8.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,3054590,Nia Coffey,ATL,SEA,False,False,F,6.0,0,2,1,0,0,0,0,0,1,1,1,0,2,0,0,+15,85,75,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,2490553,Brittney Griner,ATL,SEA,False,False,C,18.0,11,8,1,1,1,2,0,1,3,5,2,3,7,4,4,+14,85,75,11.0,8.0,1.0,1.0,20.0,12.0,19.0,9.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,3058893,Shatori Walker-Kimbrough,ATL,SEA,False,False,G,2.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,+4,85,75,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,4433431,Te-Hina Paopao,ATL,SEA,False,False,G,7.0,2,0,1,0,1,0,0,1,0,0,0,1,2,0,0,-4,85,75,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,1068,Nneka Ogwumike,SEA,ATL,True,True,F,36.0,29,9,4,1,6,0,1,0,1,8,1,13,23,2,2,+8,75,85,29.0,9.0,4.0,1.0,42.0,33.0,38.0,13.0,espn_site_api
2025,401736321,2025-08-13,regular,2025-08-13T22:00-04:00,ATL-SEA,3142328,Gabby Williams,SEA,ATL,True,True,F,32.0,11,4,6,0,1,0,1,1,0,4,1,5,10,1,3,-6,75,85,11.0,4.0,6.0,0.0,21.0,17.0,15.0,10.0,espn_site_api
