date,selectedRank,playerName,teamCode,gameKey,market,side,tier,month,modelLine,lineBucket,actualValue,modelCorrect,estimatedAccuracyPriorPct,priorBucket,finalScore,finalScoreBucket,matchStatus,strictProofMatch,candidateCount,sameSideCount,lineMatchCount,externalLine,externalOdds,priceBucket,externalBook,externalSource,externalSourceUrl,lineTimestampUtc,gameTimeUtc,closeLine,closeOdds,closeTimestampUtc,resultAtExternalLine,stakeUnits,profitUnits,lineClv,oddsClv,coverageTier,coverageLine,coverageOdds,coverageBook,coverageSource,coverageSourceUrl,coverageIsExternal,coverageIsExactExternal,coverageLineGap,coverageAbsLineGap,coverageSideAwareLineGap,resultAtCoverageLine,coverageStakeUnits,coverageProfitUnits
2026-01-19,3,Stephen Curry,GSW,0022500612,AST,OVER,S,2026-01,5.5,5-9.5,11.0,True,93.7,92-94,0.834385,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,5.5,-140.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8547350&market=assists,,,,,,WIN,1.0,0.714286,,,EXACT_EXTERNAL_LINE_VALID_ODDS,5.5,-140.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8547350&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.714286
2026-01-19,4,Mikal Bridges,NYK,0022500016,REB,UNDER,S,2026-01,3.5,<5,3.0,True,93.7,92-94,0.81121,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,4.5,2.0,UNKNOWN,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8547330&market=rebounds,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,3.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-19,5,Svi Mykhailiuk,UTA,0022500611,AST,OVER,S,2026-01,1.5,<5,3.0,True,93.7,92-94,0.797506,0.75-0.80,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-133.0,-149 to -120,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8547290&market=assists,,,,,,WIN,1.0,0.75188,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-133.0,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8547290&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.75188
2026-01-19,6,Evan Mobley,CLE,0022500015,PRA,OVER,A,2026-01,22.5,20-24.5,28.0,True,90.71,90-92,0.938186,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,22.5,-110.0,-119 to -100,fanatics,scoresandodds,https://www.scoresandodds.com/nba/cavaliers-vs-thunder,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,22.5,-110.0,fanatics,scoresandodds,https://www.scoresandodds.com/nba/cavaliers-vs-thunder,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-20,1,Scottie Barnes,TOR,0022500618,REB,UNDER,S,2026-01,9.5,5-9.5,7.0,True,95.15,94+,0.918059,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,10.5,-120.0,-149 to -120,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554770&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,10.5,-120.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554770&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.833333
2026-01-20,2,Bam Adebayo,MIA,0022500619,REB,UNDER,S,2026-01,11.5,10-14.5,7.0,True,94.8,94+,0.905213,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,11.5,-110.0,-119 to -100,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554780&market=rebounds,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,11.5,-110.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554780&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-20,3,Kevin Durant,HOU,0022500615,PRA,UNDER,A,2026-01,33.5,30+,29.0,True,90.71,90-92,0.937025,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,33.5,-120.0,-149 to -120,hardrock,scoresandodds,https://www.scoresandodds.com/nba/rockets-vs-spurs,,,,,,WIN,1.0,0.833333,,,EXACT_EXTERNAL_LINE_VALID_ODDS,33.5,-120.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/rockets-vs-spurs,True,True,0.0,0.0,0.0,WIN,1.0,0.833333
2026-01-20,4,Luka Dončić,LAL,0022500617,PTS,OVER,A,2026-01,32.5,30+,38.0,True,91.06,90-92,0.923749,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,31.5,-120.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554790&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,31.5,-120.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554790&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.833333
2026-01-20,5,Collin Gillespie,PHX,0022500613,PTS,OVER,A,2026-01,10.5,10-14.5,12.0,True,90.71,90-92,0.913029,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-121.5,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554750&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-121.5,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8554750&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.823045
2026-01-20,6,Kris Dunn,LAC,0022500614,THREES,UNDER,A,2026-01,0.5,<5,0.0,True,90.71,90-92,0.855113,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,0.5,140.0,+100 to +149,bet365,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-clippers,,,,,,WIN,1.0,1.4,,,EXACT_EXTERNAL_LINE_VALID_ODDS,0.5,140.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-clippers,True,True,0.0,0.0,0.0,WIN,1.0,1.4
2026-01-21,1,Derik Queen,NOP,0022500624,REB,UNDER,S,2026-01,6.5,5-9.5,4.0,True,95.15,94+,0.915601,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,102.0,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558190&market=rebounds,,,,,,WIN,1.0,1.02,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,102.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558190&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,1.02
2026-01-21,2,CJ McCollum,ATL,0022500623,PTS,UNDER,S,2026-01,16.5,15-19.5,15.0,True,95.15,94+,0.891462,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,17.5,-122.0,-149 to -120,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558140&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,17.5,-122.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558140&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.819672
2026-01-21,3,LaMelo Ball,CHA,0022500620,PTS,UNDER,S,2026-01,17.5,15-19.5,2.0,True,94.8,94+,0.850682,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,18.5,-118.0,-119 to -100,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558150&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,18.5,-118.0,sleeper,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558150&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.847458
2026-01-21,4,Jaylen Brown,BOS,0022500621,PRA,OVER,A,2026-01,41.5,30+,45.0,True,90.71,90-92,0.927051,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,41.5,-114.0,-119 to -100,riverscasino,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-pacers,,,,,,WIN,1.0,0.877193,,,EXACT_EXTERNAL_LINE_VALID_ODDS,41.5,-114.0,riverscasino,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-pacers,True,True,0.0,0.0,0.0,WIN,1.0,0.877193
2026-01-21,5,Cam Spencer,MEM,0022500623,AST,UNDER,A,2026-01,3.75,<5,4.0,False,91.06,90-92,0.908582,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,4.5,-3.5,UNKNOWN,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558140&market=assists,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,3.75,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,LOSS,1.0,-1.0
2026-01-21,6,Scottie Barnes,TOR,0022500626,REB,UNDER,A,2026-01,9.5,5-9.5,8.0,True,90.71,90-92,0.89477,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,10.5,-135.5,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558180&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,10.5,-135.5,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8558180&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.738007
2026-01-22,1,Kawhi Leonard,LAC,0022500633,PTS,UNDER,S,2026-01,24.5,20-24.5,24.0,True,95.15,94+,0.932286,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,24.5,-125.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566080&market=points,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,24.5,-125.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566080&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2026-01-22,2,Amen Thompson,HOU,0022500628,REB,UNDER,S,2026-01,7.5,5-9.5,6.0,True,95.15,94+,0.92374,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,7.5,-115.0,-119 to -100,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566050&market=rebounds,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,7.5,-115.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566050&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2026-01-22,3,Gui Santos,GSW,0022500630,REB,UNDER,S,2026-01,4.5,<5,4.0,True,95.15,94+,0.90071,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,4.5,-110.0,-119 to -100,betmgm,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566090&market=rebounds,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,4.5,-110.0,betmgm,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566090&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-22,4,Kon Knueppel,CHA,0022500627,PTS,UNDER,S,2026-01,17.5,15-19.5,13.0,True,94.8,94+,0.856507,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,17.5,-115.5,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566110&market=points,,,,,,WIN,1.0,0.865801,,,EXACT_EXTERNAL_LINE_VALID_ODDS,17.5,-115.5,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566110&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.865801
2026-01-22,5,Justin Champagnie,WAS,0022500629,AST,OVER,S,2026-01,1.5,<5,3.0,True,93.7,92-94,0.831014,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,115.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566070&market=assists,,,,,,WIN,1.0,1.15,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,115.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566070&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.15
2026-01-22,6,Brook Lopez,LAC,0022500633,AST,OVER,S,2026-01,0.5,<5,2.0,True,95.15,94+,0.798525,0.75-0.80,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,0.5,-117.5,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566080&market=assists,,,,,,WIN,1.0,0.851064,,,EXACT_EXTERNAL_LINE_VALID_ODDS,0.5,-117.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8566080&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.851064
2026-01-23,1,Jeremiah Fears,NOP,0022500639,REB,UNDER,S,2026-01,2.5,<5,2.0,True,94.8,94+,0.851421,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,3.5,-104.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573120&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,3.5,-104.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573120&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.961538
2026-01-23,2,Payton Pritchard,BOS,0022500637,PTS,OVER,A,2026-01,19.5,15-19.5,32.0,True,91.06,90-92,0.946103,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,18.5,-106.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573090&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,18.5,-106.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573090&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.943396
2026-01-23,3,Scottie Barnes,TOR,0022500642,PTS,UNDER,A,2026-01,19.5,15-19.5,15.0,True,91.06,90-92,0.932896,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,19.5,-120.0,-149 to -120,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573110&market=points,,,,,,WIN,1.0,0.833333,,,EXACT_EXTERNAL_LINE_VALID_ODDS,19.5,-120.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573110&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.833333
2026-01-23,4,Russell Westbrook,SAC,0022500638,PRA,UNDER,A,2026-01,27.5,25-29.5,19.0,True,90.71,90-92,0.926306,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,27.5,-114.0,-119 to -100,draftkings,scoresandodds,https://www.scoresandodds.com/nba/cavaliers-vs-kings,,,,,,WIN,1.0,0.877193,,,EXACT_EXTERNAL_LINE_VALID_ODDS,27.5,-114.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/cavaliers-vs-kings,True,True,0.0,0.0,0.0,WIN,1.0,0.877193
2026-01-23,5,Cade Cunningham,DET,0022500635,AST,OVER,A,2026-01,8.5,5-9.5,8.0,False,90.71,90-92,0.881601,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,8.5,-145.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573080&market=assists,,,,,,LOSS,1.0,-1.0,,,EXACT_EXTERNAL_LINE_VALID_ODDS,8.5,-145.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573080&market=assists,True,True,0.0,0.0,0.0,LOSS,1.0,-1.0
2026-01-23,6,Bruce Brown,DEN,0022500640,AST,UNDER,A,2026-01,3.5,<5,3.0,True,90.71,90-92,0.86781,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-160.0,-199 to -150,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573130&market=assists,,,,,,WIN,1.0,0.625,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-160.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8573130&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.625
2026-01-24,1,Daniel Gafford,DAL,0022500648,REB,UNDER,S,2026-01,5.5,5-9.5,2.0,True,95.15,94+,0.909555,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,6.5,-108.5,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583270&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,6.5,-108.5,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583270&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.921659
2026-01-24,2,Isaac Okoro,CHI,0022500647,PTS,OVER,S,2026-01,8.5,5-9.5,12.0,True,95.15,94+,0.878729,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,7.5,-119.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583280&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,7.5,-119.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583280&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.840336
2026-01-24,3,Justin Champagnie,WAS,0022500645,AST,OVER,S,2026-01,1.5,<5,3.0,True,93.7,92-94,0.830502,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-110.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583230&market=assists,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-110.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583230&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-24,4,Jalen Suggs,ORL,0022500646,PTS,UNDER,A,2026-01,12.5,10-14.5,9.0,True,91.06,90-92,0.931399,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,14.5,-120.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583260&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,14.5,-120.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583260&market=points,True,False,2.0,2.0,-2.0,WIN,1.0,0.833333
2026-01-24,5,Cody Williams,UTA,0022500649,PRA,OVER,A,2026-01,6.5,5-9.5,7.0,True,90.71,90-92,0.927827,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-128.5,-149 to -120,betmgm,scoresandodds,https://www.scoresandodds.com/nba/heat-vs-jazz,,,,,,WIN,1.0,0.77821,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-128.5,betmgm,scoresandodds,https://www.scoresandodds.com/nba/heat-vs-jazz,True,True,0.0,0.0,0.0,WIN,1.0,0.77821
2026-01-24,6,Josh Hart,NYK,0022500643,REB,OVER,A,2026-01,8.25,5-9.5,13.0,True,91.06,90-92,0.885495,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,7.5,-120.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583240&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,7.5,-120.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8583240&market=rebounds,True,False,-0.75,0.75,-0.75,WIN,1.0,0.833333
2026-01-25,1,Precious Achiuwa,SAC,0022500650,REB,UNDER,S,2026-01,4.5,<5,4.0,True,95.15,94+,0.879733,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,4.5,-110.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586200&market=rebounds,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,4.5,-110.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586200&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-25,2,De'Aaron Fox,SAS,0022500654,PTS,UNDER,S,2026-01,18.5,15-19.5,12.0,True,94.8,94+,0.879001,0.85-0.90,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,18.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-01-25,3,Kawhi Leonard,LAC,0022500656,PTS,UNDER,S,2026-01,23.5,20-24.5,28.0,False,94.8,94+,0.871504,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,23.5,-125.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586210&market=points,,,,,,LOSS,1.0,-1.0,,,EXACT_EXTERNAL_LINE_VALID_ODDS,23.5,-125.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586210&market=points,True,True,0.0,0.0,0.0,LOSS,1.0,-1.0
2026-01-25,4,Devin Vassell,SAS,0022500654,REB,UNDER,S,2026-01,2.5,<5,1.0,True,94.25,94+,0.764885,0.75-0.80,NO_EXACT_LINE_MATCH,False,2,1,0,3.5,120.0,+100 to +149,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586220&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,3.5,120.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586220&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,1.2
2026-01-25,5,Scottie Barnes,TOR,0022500653,PRA,UNDER,A,2026-01,30.5,30+,29.0,True,90.71,90-92,0.938176,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,30.5,-113.0,-119 to -100,draftkings,scoresandodds,https://www.scoresandodds.com/nba/raptors-vs-thunder,,,,,,WIN,1.0,0.884956,,,EXACT_EXTERNAL_LINE_VALID_ODDS,30.5,-113.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/raptors-vs-thunder,True,True,0.0,0.0,0.0,WIN,1.0,0.884956
2026-01-25,6,Collin Gillespie,PHX,0022500655,AST,UNDER,A,2026-01,6.5,5-9.5,0.0,True,90.71,90-92,0.895057,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-146.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586240&market=assists,,,,,,WIN,1.0,0.684932,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-146.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8586240&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.684932
2026-01-26,1,Shaedon Sharpe,POR,0022500660,PTS,UNDER,S,2026-01,22.5,20-24.5,9.0,True,94.8,94+,0.878162,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,23.5,-115.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8608760&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,23.5,-115.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8608760&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.869565
2026-01-26,2,Corey Kispert,ATL,0022500659,AST,OVER,S,2026-01,1.5,<5,3.0,True,93.7,92-94,0.831143,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,121.0,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8608730&market=assists,,,,,,WIN,1.0,1.21,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,121.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8608730&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.21
2026-01-26,3,Jake LaRavia,LAL,0022500661,PRA,OVER,A,2026-01,11.5,10-14.5,16.0,True,90.71,90-92,0.931253,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,11.5,-122.5,-149 to -120,fanduel,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-lakers,,,,,,WIN,1.0,0.816327,,,EXACT_EXTERNAL_LINE_VALID_ODDS,11.5,-122.5,fanduel,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-lakers,True,True,0.0,0.0,0.0,WIN,1.0,0.816327
