gameDateEt,playerName,team,opponent,minutes,points,rebounds,assists,threes
2025-11-29,Nicolas Claxton,BKN,MIL,31,11.8,6.7,5.1,0
2025-11-29,Nigel Hayes-Davis,PHX,DEN,17,0,3.4,0,0
2025-11-29,Nikola Jokic,DEN,PHX,40,33.7,11.7,13,3.4
2025-11-29,Nikola Jovic,MIA,DET,13,3.4,3.4,1.7,0
2025-11-29,Nikola Vucevic,CHI,IND,39,20.8,10.4,10.1,3.4
2025-11-29,Noah Clowney,BKN,MIL,27,10.1,1.7,1.7,3.4
2025-11-29,Norman Powell,MIA,DET,43,36.3,3.4,5.1,5.1
2025-11-29,Ochai Agbaji,TOR,CHA,21,3.4,1.7,1.7,0
2025-11-29,Oso Ighodaro,PHX,DEN,40,10.4,10.4,5.1,0
2025-11-29,Pascal Siakam,IND,CHI,47,31.2,11.7,6.7,1.7
2025-11-29,Patrick Williams,CHI,IND,22,3.4,3.4,0,0
2025-11-29,Pat Spencer,GSW,NOP,18,6.7,3.4,1.7,0
2025-11-29,Paul Reed,DET,MIA,25,16.9,13,3.4,1.7
2025-11-29,Payton Pritchard,BOS,MIN,39,11.7,8.4,6.7,1.7
2025-11-29,Pelle Larsson,MIA,DET,31,11.8,1.7,3.4,1.7
2025-11-29,Peyton Watson,DEN,PHX,35,14.3,8.4,5.1,1.7
2025-11-29,Quinten Post,GSW,NOP,21,10.4,3.4,3.4,1.7
2025-11-29,Rasheer Fleming,PHX,DEN,5,8.4,0,0,1.7
2025-11-29,Rob Dillingham,MIN,BOS,8,5.1,0,3.4,1.7
2025-11-29,Ron Holland II,DET,MIA,30,13,0,5.1,0
2025-11-29,Royce O'Neale,PHX,DEN,38,19.5,10.1,1.7,5.1
2025-11-29,Rudy Gobert,MIN,BOS,39,15.6,10.4,5.1,0
2025-11-29,Ryan Kalkbrenner,CHA,TOR,29,10.4,10.1,3.4,0
2025-11-29,Ryan Nembhard,DAL,LAC,26,10.4,1.7,5.1,3.4
2025-11-29,Ryan Rollins,MIL,BKN,40,13,3.4,6.7,1.7
2025-11-29,Saddiq Bey,NOP,GSW,48,27.3,11.8,5.1,3.4
2025-11-29,Sam Hauser,BOS,MIN,38,18.2,10.1,6.7,6.7
2025-11-29,Sandro Mamukelashvili,TOR,CHA,25,16.9,5.1,0,1.7
2025-11-29,Scottie Barnes,TOR,CHA,51,38.9,15.6,8.4,1.7
2025-11-29,Sion James,CHA,TOR,39,3.4,10.1,3.4,0
2025-11-29,Spencer Jones,DEN,PHX,35,20.8,11.7,1.7,6.7
2025-11-29,Terance Mann,BKN,MIL,27,6.7,1.7,1.7,0
2025-11-29,Terrence Shannon Jr.,MIN,BOS,22,13,0,0,3.4
2025-11-29,Thanasis Antetokounmpo,MIL,BKN,3,3.4,0,0,0
2025-11-29,Tim Hardaway Jr.,DEN,PHX,35,29.9,5.1,0,11.8
2025-11-29,T.J. McConnell,IND,CHI,31,10.4,5.1,10.1,0
2025-11-29,Tobias Harris,DET,MIA,39,33.7,6.7,3.4,6.7
2025-11-29,Tre Jones,CHI,IND,38,22.1,1.7,3.4,0
2025-11-29,Tre Mann,CHA,TOR,13,0,1.7,1.7,0
2025-11-29,Tyler Herro,MIA,DET,42,31.2,6.7,3.4,10.1
2025-11-29,Tyrese Martin,BKN,MIL,30,11.7,10.1,1.7,1.7
2025-11-29,Tyson Etienne,BKN,MIL,7,10.1,0,0,3.4
2025-11-29,Will Richard,GSW,NOP,25,5.1,3.4,0,1.7
2025-11-29,Yves Missi,NOP,GSW,26,11.7,13,0,0
2025-11-29,Zeke Nnaji,DEN,PHX,10,3.4,0,0,0
2025-11-29,Ziaire Williams,BKN,MIL,25,13,3.4,1.7,3.4
2025-11-29,Zion Williamson,NOP,GSW,39,32.4,11.8,6.7,0
2025-11-30,Aaron Holiday,HOU,UTA,3,1.7,0.2,0.3,0.5
2025-11-30,Aaron Wiggins,OKC,POR,3,0.8,0.2,0.6,0.2
2025-11-30,Ace Bailey,UTA,HOU,12,3,0.3,0.2,0.5
2025-11-30,Adem Bona,PHI,ATL,3,0.6,0.5,0,0
2025-11-30,Ajay Mitchell,OKC,POR,11,2.7,0.8,0.8,0.2
2025-11-30,Alperen Sengün,HOU,UTA,11,10.7,0.6,0.8,0
2025-11-30,Amari Williams,BOS,CLE,1,0,0.3,0,0
2025-11-30,Amen Thompson,HOU,UTA,12,0.8,1.3,1.4,0
2025-11-30,Andre Drummond,PHI,ATL,1,0.3,0.2,0,0
2025-11-30,Anfernee Simons,BOS,CLE,11,2.9,0.2,0.3,0.3
2025-11-30,Anthony Edwards,MIN,SAS,14,12.7,0.5,1,0.6
2025-11-30,Austin Reaves,LAL,NOP,16,13.1,0.8,1.3,0.6
2025-11-30,Baylor Scheierman,BOS,CLE,2,0.8,0.3,0,0.2
2025-11-30,Brandon Ingram,TOR,NYK,13,2.2,0.2,0.6,0.3
2025-11-30,Brice Sensabaugh,UTA,HOU,4,1.6,0.5,0.3,0.2
2025-11-30,Bryce McGowens,NOP,LAL,13,3.6,1.1,0.8,0.5
2025-11-30,Caleb Love,POR,OKC,3,1.9,0,0.2,0.3
2025-11-30,Cam Spencer,MEM,SAC,3,2.5,0,0.5,0.6
2025-11-30,Carter Bryant,SAS,MIN,2,0,0.3,0.2,0
2025-11-30,Cason Wallace,OKC,POR,3,0.5,0.5,0.6,0.2
2025-11-30,Cedric Coward,MEM,SAC,11,1.6,1.1,0.3,0
2025-11-30,Chet Holmgren,OKC,POR,12,3,1.4,0.2,0
2025-11-30,Chucky Hepburn,TOR,NYK,1,0,0.2,0,0
2025-11-30,Clint Capela,HOU,UTA,2,1,0.5,0,0
2025-11-30,Collin Murray-Boyles,TOR,NYK,3,1.7,1.3,0.3,0
2025-11-30,Craig Porter Jr.,CLE,BOS,2,0.6,0.6,0.3,0
2025-11-30,Dalton Knecht,LAL,NOP,3,0.6,0.2,0.3,0.2
2025-11-30,Darius Garland,CLE,BOS,12,3.3,0.5,1.3,0.6
2025-11-30,De'Aaron Fox,SAS,MIN,12,4,0.3,0.6,0.3
2025-11-30,Deandre Ayton,LAL,NOP,10,3.5,1.9,0.2,0
2025-11-30,De'Andre Hunter,CLE,BOS,10,1.3,0.5,0.2,0.3
2025-11-30,Dean Wade,CLE,BOS,3,0.5,0.3,0,0.2
2025-11-30,DeMar DeRozan,SAC,MEM,14,3.6,0.2,0.6,0.5
2025-11-30,Deni Avdija,POR,OKC,15,12.3,3,1.6,0
2025-11-30,Derik Queen,NOP,LAL,11,2.4,1.1,0.5,0
2025-11-30,Devin Vassell,SAS,MIN,12,3.5,0.2,0.5,0.2
2025-11-30,Dominick Barlow,PHI,ATL,18,1.6,1,0.5,0
2025-11-30,Donovan Mitchell,CLE,BOS,15,2.9,1.1,1.3,0.5
2025-11-30,Donte DiVincenzo,MIN,SAS,12,2.9,0.8,0.6,0.6
2025-11-30,Drew Eubanks,SAC,MEM,2,0.6,0.3,0,0
2025-11-30,Dylan Harper,SAS,MIN,3,2.7,0,0,0
2025-11-30,Dyson Daniels,ATL,PHI,18,2.7,1.4,1.3,0
2025-11-30,Evan Mobley,CLE,BOS,15,10.7,2.2,0.6,0.5
2025-11-30,Gabe Vincent,LAL,NOP,4,1,0.3,0.6,0.3
2025-11-30,Gradey Dick,TOR,NYK,3,0.3,0.5,0,0
2025-11-30,Guerschon Yabusele,NYK,TOR,1,1.1,0.6,0.2,0.2
2025-11-30,Harrison Barnes,SAS,MIN,11,0.8,0.8,0,0.2
2025-11-30,Hugo González,BOS,CLE,1,0.5,0,0,0.2
2025-11-30,Immanuel Quickley,TOR,NYK,14,3,0.3,1.3,0.6
2025-11-30,Isaiah Collier,UTA,HOU,3,0.3,0.3,0.6,0
2025-11-30,Isaiah Joe,OKC,POR,2,2.4,0.6,0,0.5
2025-11-30,Jabari Smith Jr.,HOU,UTA,11,2.4,0.3,0.5,0.3
2025-11-30,Jaden McDaniels,MIN,SAS,13,2.1,0.6,0.5,0.2
2025-11-30,Jae'Sean Tate,HOU,UTA,1,1.1,0.3,0.2,0.2
2025-11-30,Jake LaRavia,LAL,NOP,4,1.6,0.8,0.3,0.3
2025-11-30,Ja'Kobe Walter,TOR,NYK,3,1.1,0.6,0.2,0.2
2025-11-30,Jalen Brunson,NYK,TOR,13,2.9,1,1.1,0.2
2025-11-30,Jalen Johnson,ATL,PHI,18,16.3,2.2,1.1,0.6
2025-11-30,Jalen Williams,OKC,POR,14,2.5,1.3,0.8,0
2025-11-30,Jamal Shead,TOR,NYK,3,0.3,0.2,0.8,0
2025-11-30,Jamison Battle,TOR,NYK,2,0.6,0.2,0,0
2025-11-30,Jared McCain,PHI,ATL,11,0.8,0.6,0.2,0.2
2025-11-30,Jaren Jackson Jr.,MEM,SAC,14,2.1,1,0.8,0
2025-11-30,Jaxson Hayes,LAL,NOP,3,1.3,1,0.3,0
2025-11-30,Jaylen Brown,BOS,CLE,15,3,1.9,1.7,0.2
2025-11-30,Jaylen Clark,MIN,SAS,2,1.3,0,0,0.3
2025-11-30,Jaylen Wells,MEM,SAC,12,2.4,0.5,0.2,0.5
2025-11-30,Jaylin Williams,OKC,POR,2,0.6,1,0.2,0
2025-11-30,Jaylon Tyson,CLE,BOS,14,2.7,0.8,0.2,0.8
2025-11-30,JD Davison,HOU,UTA,1,0,0,0,0
2025-11-30,Jeff Green,HOU,UTA,1,0.6,0,0,0
2025-11-30,Jerami Grant,POR,OKC,14,2.9,0.5,0.3,0.6
2025-11-30,Jeremiah Fears,NOP,LAL,11,3.3,0.3,0.5,0.2
2025-11-30,Jeremy Sochan,SAS,MIN,2,0.3,0.2,0,0
2025-11-30,Jock Landale,MEM,SAC,3,0.8,0.8,0.5,0
2025-11-30,Joel Embiid,PHI,ATL,12,2.9,0.6,0.3,0
2025-11-30,John Konchar,MEM,SAC,2,0.3,0.5,0,0
2025-11-30,Jonathan Mogbo,TOR,NYK,1,0.3,0.3,0.2,0
2025-11-30,Jordan Clarkson,NYK,TOR,3,2.1,0.2,0.3,0.5
2025-11-30,Jordan Walsh,BOS,CLE,15,2.2,1.7,0.2,0.2
2025-11-30,Jose Alvarado,NOP,LAL,11,1.9,0,0.3,0.3
2025-11-30,Josh Hart,NYK,TOR,14,3.2,1.9,1.1,0.6
2025-11-30,Josh Minott,BOS,CLE,2,0,0.6,0,0
2025-11-30,Josh Okogie,HOU,UTA,3,1.1,0.8,0,0.2
2025-11-30,Julian Champagnie,SAS,MIN,4,0.8,0.6,0.2,0.2
2025-11-30,Julius Randle,MIN,SAS,14,3.5,1,1.9,0.3
2025-11-30,Justin Edwards,PHI,ATL,2,0,0.3,0.2,0
2025-11-30,Jusuf Nurkic,UTA,HOU,3,2.2,1,1.4,0.3
2025-11-30,Karl-Anthony Towns,NYK,TOR,12,3.5,1.3,0.3,0.2
2025-11-30,Keaton Wallace,ATL,PHI,2,1.3,0.2,0.3,0.3
2025-11-30,Keegan Murray,SAC,MEM,14,1.9,0.3,0.2,0
2025-11-30,Keldon Johnson,SAS,MIN,10,3.5,1.3,0.3,0.3
2025-11-30,Kelly Olynyk,SAS,MIN,2,1.1,0.8,0.2,0.2
2025-11-30,Kenrich Williams,OKC,POR,2,1.3,0.5,0,0.3
2025-11-30,Kentavious Caldwell-Pope,MEM,SAC,3,2.1,0.5,0.5,0.3
2025-11-30,Keon Ellis,SAC,MEM,1,0,0,0.2,0
2025-11-30,Kevin Durant,HOU,UTA,12,4,1.1,0.6,0.5
2025-11-30,Kevon Looney,NOP,LAL,2,1,0.5,0.3,0
2025-11-30,Keyonte George,UTA,HOU,3,0,0.2,0.3,0
2025-11-30,Kris Murray,POR,OKC,14,2.1,1,0.3,0.3
2025-11-30,Kyle Anderson,UTA,HOU,4,1.1,0,0.5,0.2
2025-11-30,Kyle Filipowski,UTA,HOU,12,1.9,1.3,0.6,0
2025-11-30,Lauri Markkanen,UTA,HOU,12,2.9,1.3,0.2,0.2
2025-11-30,Lindy Waters III,SAS,MIN,1,0,0.2,0.3,0
2025-11-30,Luguentz Dort,OKC,POR,11,1.6,1,0.3,0.3
2025-11-30,Luka Doncic,LAL,NOP,14,13.5,1.9,1.1,0.6
2025-11-30,Luke Kennard,ATL,PHI,2,0.3,0.3,0.8,0
2025-11-30,Luke Kornet,SAS,MIN,4,1,0.6,0.5,0
2025-11-30,Malik Monk,SAC,MEM,13,3.3,1,1,0.2
2025-11-30,Maxi Kleber,LAL,NOP,2,0.3,0.2,0,0
2025-11-30,Maxime Raynaud,SAC,MEM,3,1.4,1,0.5,0
2025-11-30,Micah Peavy,NOP,LAL,12,2.1,0.3,0.2,0.5
2025-11-30,Mikal Bridges,NYK,TOR,13,2.2,0.5,0.5,0.3
2025-11-30,Mike Conley,MIN,SAS,3,0.8,0.5,0.6,0.2
2025-11-30,Miles McBride,NYK,TOR,14,2.2,0.8,0.3,0.6
2025-11-30,Mitchell Robinson,NYK,TOR,3,0.3,2.4,0,0
2025-11-30,Mouhamed Gueye,ATL,PHI,4,2.1,0.6,0,0.2
2025-11-30,Nae'Qwan Tomlin,CLE,BOS,3,1.1,0.3,0,0
2025-11-30,Naz Reid,MIN,SAS,12,2.4,0.8,0.5,0.5
2025-11-30,Nickeil Alexander-Walker,ATL,PHI,18,13.5,1.3,1.1,1
2025-11-30,Nique Clifford,SAC,MEM,2,0.8,0.2,0,0.2
2025-11-30,Ochai Agbaji,TOR,NYK,3,1,0.8,0.2,0
2025-11-30,Onyeka Okongwu,ATL,PHI,19,1.6,2.1,1,0
2025-11-30,Paul George,PHI,ATL,11,2.5,1.1,0.6,0.3
2025-11-30,Payton Pritchard,BOS,CLE,12,16.7,0.5,0.5,1
2025-11-30,Precious Achiuwa,SAC,MEM,4,1.7,1.1,0,0.2
2025-11-30,Quentin Grimes,PHI,ATL,18,11.1,1.6,0.6,0.6
2025-11-30,Rayan Rupert,POR,OKC,1,0.5,0,0,0.2
2025-11-30,Reed Sheppard,HOU,UTA,12,1.4,1,0.6,0.2
2025-11-30,Rob Dillingham,MIN,SAS,1,0,0.3,0,0
2025-11-30,Robert Williams III,POR,OKC,3,1.1,1.4,0.2,0
2025-11-30,Rudy Gobert,MIN,SAS,4,1.3,1.3,0.3,0
2025-11-30,Rui Hachimura,LAL,NOP,13,2.2,0.3,0,0.3
2025-11-30,Russell Westbrook,SAC,MEM,3,0.5,1,1.1,0
2025-11-30,Saddiq Bey,NOP,LAL,13,3.5,1.7,0.5,0.5
2025-11-30,Sam Hauser,BOS,CLE,14,1.1,0.8,0.3,0.2
2025-11-30,Sandro Mamukelashvili,TOR,NYK,11,1.4,1.1,0.2,0
2025-11-30,Santi Aldama,MEM,SAC,3,1.1,1,0.6,0
2025-11-30,Scottie Barnes,TOR,NYK,12,2.9,0.8,0.6,0.6
2025-11-30,Shaedon Sharpe,POR,OKC,3,1.1,0.2,0.2,0.2
2025-11-30,Shai Gilgeous-Alexander,OKC,POR,14,10.3,0.6,0.8,0
2025-11-30,Sidy Cissoko,POR,OKC,3,0.8,0.3,0.2,0.2
2025-11-30,Steven Adams,HOU,UTA,3,2.1,1.9,0.3,0
2025-11-30,Svi Mykhailiuk,UTA,HOU,4,1.7,0.2,0.2,0.2
2025-11-30,Terrence Shannon Jr.,MIN,SAS,2,0.6,0,0.2,0
2025-11-30,Thomas Bryant,CLE,BOS,1,0.3,0.3,0,0
2025-11-30,Toumani Camara,POR,OKC,15,3,1.3,0.6,0.8
2025-11-30,Trey Alexander,NOP,LAL,3,1.1,0.3,0.5,0.2
2025-11-30,Tyler Kolek,NYK,TOR,2,1,0.3,0.5,0
2025-11-30,Tyrese Maxey,PHI,ATL,21,17.5,1.1,1.4,0.3
2025-11-30,Tyrese Proctor,CLE,BOS,2,1.3,0.2,0.6,0.3
2025-11-30,Vince Williams Jr.,MEM,SAC,10,0.3,0.3,1.1,0
2025-11-30,Vít Krejčí,ATL,PHI,10,0.8,0.8,0.2,0.2
2025-11-30,VJ Edgecombe,PHI,ATL,3,1.1,0.3,0.3,0.2
2025-11-30,Walter Clayton Jr.,UTA,HOU,3,1.3,0.3,0.8,0
2025-11-30,Xavier Tillman Sr.,BOS,CLE,12,1.4,1,0,0.2
2025-11-30,Yang Hansen,POR,OKC,1,0,0.2,0,0
2025-11-30,Yves Missi,NOP,LAL,4,0.3,1,0.2,0
2025-11-30,Zaccharie Risacher,ATL,PHI,12,1.9,0.3,0,0.2
2025-11-30,Zach Edey,MEM,SAC,12,12.7,2.7,0,0
2025-11-30,Zach LaVine,SAC,MEM,14,3,0.5,0.5,0.3
2025-12-01,Aaron Holiday,HOU,UTA,11,1.2,0.2,0.2,0.4
2025-12-01,Ace Bailey,UTA,HOU,3,1.5,0.4,0.4,0.4
2025-12-01,AJ Green,MIL,WAS,10,1.5,0.6,0.6,0.5
2025-12-01,Alperen Sengün,HOU,UTA,13,10.7,0.9,1.7,0.1
2025-12-01,Amen Thompson,HOU,UTA,13,2.7,0.9,0.4,0
2025-12-01,Andrew Nembhard,IND,CLE,11,2.5,0.5,0.7,0.2
2025-12-01,Andrew Wiggins,MIA,LAC,11,2.6,1.1,0.4,0.2
2025-12-01,Anthony Black,ORL,CHI,11,2.6,1.1,0.4,0.2
2025-12-01,Anthony Davis,DAL,DEN,11,11,1.5,0.5,0.2
2025-12-01,Antonio Reeves,CHA,BKN,2,1.2,0.2,0.1,0.2
2025-12-01,Ausar Thompson,DET,ATL,3,0.9,0.8,0.1,0
2025-12-01,Austin Reaves,LAL,PHX,11,1.9,0.5,0.4,0.4
2025-12-01,Ayo Dosunmu,CHI,ORL,12,2.1,0.4,0.8,0.5
2025-12-01,Bam Adebayo,MIA,LAC,11,3.2,1.7,0.4,0.6
2025-12-01,Bennedict Mathurin,IND,CLE,2,1.3,0.5,0.1,0.2
2025-12-01,Ben Saraf,BKN,CHA,2,0.8,0.4,0.2,0.1
2025-12-01,Ben Sheppard,IND,CLE,2,0,0.2,0.4,0
2025-12-01,Bilal Coulibaly,WAS,MIL,11,0.8,0.6,0.2,0.1
2025-12-01,Bobby Portis,MIL,WAS,2,1.4,0.5,0.1,0.2
2025-12-01,Brandon Williams,DAL,DEN,2,0.2,0.1,0.5,0
2025-12-01,Brice Sensabaugh,UTA,HOU,1,0.1,0.4,0.1,0
2025-12-01,Bronny James Jr.,LAL,PHX,1,0,0,0.1,0
2025-12-01,Bruce Brown,DEN,DAL,2,0.8,0.5,0.2,0
2025-12-01,Bub Carrington,WAS,MIL,2,0.6,0.2,0.6,0.1
2025-12-01,Cade Cunningham,DET,ATL,13,2.1,0.9,0.9,0
2025-12-01,Caleb Martin,DAL,DEN,1,0,0.2,0.1,0
2025-12-01,Cam Christie,LAC,MIA,2,0,0.4,0,0
2025-12-01,Cameron Johnson,DEN,DAL,12,1.2,0.1,0.2,0.1
2025-12-01,Cam Whitmore,WAS,MIL,2,2,0.6,0.1,0.1
2025-12-01,Caris LeVert,DET,ATL,3,1.7,0.2,0.1,0.4
2025-12-01,Chris Paul,LAC,MIA,2,0.9,0,0.4,0.2
2025-12-01,CJ McCollum,WAS,MIL,12,3.3,0.5,0.6,0.5
2025-12-01,Clint Capela,HOU,UTA,1,0.2,0.4,0,0
2025-12-01,Collin Gillespie,PHX,LAL,11,3.3,0.5,0.6,0.9
2025-12-01,Collin Sexton,CHA,BKN,2,1.8,0.7,0.2,0.1
2025-12-01,Cooper Flagg,DAL,DEN,11,2.8,0.9,0.2,0.1
2025-12-01,Craig Porter Jr.,CLE,IND,3,0.5,0.6,0.4,0
2025-12-01,Dalton Knecht,LAL,PHX,2,1.5,0.5,0.1,0.4
2025-12-01,D'Angelo Russell,DAL,DEN,2,0.9,0,0.2,0.2
2025-12-01,Daniss Jenkins,DET,ATL,3,0.7,0.9,0.7,0
2025-12-01,Danny Wolf,BKN,CHA,2,1.2,0.8,0.1,0.1
2025-12-01,Davion Mitchell,MIA,LAC,11,1.9,0.4,1.4,0.5
2025-12-01,Day'Ron Sharpe,BKN,CHA,2,0.7,0.4,0.4,0
2025-12-01,Deandre Ayton,LAL,PHX,3,1.4,1.1,0.1,0
2025-12-01,De'Andre Hunter,CLE,IND,3,1.5,0.4,0.5,0.2
2025-12-01,Dean Wade,CLE,IND,3,1.1,0.2,0.4,0.1
2025-12-01,Desmond Bane,ORL,CHI,12,12.7,0.7,0.6,0.4
2025-12-01,Devin Booker,PHX,LAL,1,1.3,0.2,0.4,0.1
2025-12-01,Dillon Brooks,PHX,LAL,11,11.4,0.2,0.2,0.2
2025-12-01,Donovan Mitchell,CLE,IND,12,14.8,1.1,0.7,0.5
2025-12-01,Drake Powell,BKN,CHA,3,1.2,0.1,0.5,0.2
2025-12-01,Dru Smith,MIA,LAC,2,0.8,0,0.2,0.1
2025-12-01,Dwight Powell,DAL,DEN,2,0.5,0.2,0.5,0
2025-12-01,Dyson Daniels,ATL,DET,13,1.2,0.6,0.6,0
2025-12-01,Egor Demin,BKN,CHA,3,1.1,0.1,0.5,0.1
2025-12-01,Emanuel Miller,CHI,ORL,1,0.4,0,0.2,0.1
2025-12-01,Ethan Thompson,IND,CLE,1,0.2,0,0.1,0
2025-12-01,Evan Mobley,CLE,IND,3,1.5,0.6,0.6,0
2025-12-01,Franz Wagner,ORL,CHI,11,3,0.7,0.2,0
2025-12-01,Gabe Vincent,LAL,PHX,2,0.4,0.2,0,0.1
2025-12-01,Garrison Mathews,IND,CLE,3,1.8,0.1,0.1,0.4
2025-12-01,Gary Trent Jr.,MIL,WAS,10,1.7,0.1,0,0.4
2025-12-01,Giannis Antetokounmpo,MIL,WAS,11,3.1,0.8,0.5,0
2025-12-01,Goga Bitadze,ORL,CHI,2,0.9,0.6,0.4,0
2025-12-01,Isaiah Collier,UTA,HOU,1,0.4,0,0.5,0.1
2025-12-01,Isaiah Jackson,IND,CLE,2,0.7,0.4,0,0
2025-12-01,Isaiah Stewart,DET,ATL,3,0.7,1.2,0,0
2025-12-01,Ivica Zubac,LAC,MIA,10,1.9,1.5,0.2,0
2025-12-01,Jabari Smith Jr.,HOU,UTA,13,1.4,0.8,0.1,0.1
2025-12-01,Jaden Ivey,DET,ATL,2,0,0,0.1,0
2025-12-01,Jae'Sean Tate,HOU,UTA,1,0.7,0.7,0,0
2025-12-01,Jaime Jaquez Jr.,MIA,LAC,2,0.5,0.5,0.6,0
2025-12-01,Jake LaRavia,LAL,PHX,2,0.2,0.2,0.1,0
2025-12-01,Jalen Duren,DET,ATL,11,2.5,1.3,0,0
2025-12-01,Jalen Johnson,ATL,DET,13,3.4,1.5,0.8,0.5
2025-12-01,Jalen Suggs,ORL,CHI,3,1.2,0.5,0.5,0.2
2025-12-01,Jamal Murray,DEN,DAL,3,1.2,0.5,1.1,0.2
2025-12-01,Jamaree Bouyea,PHX,LAL,3,0.8,0.1,0.6,0.1
2025-12-01,James Harden,LAC,MIA,2,1.3,0.2,0.4,0.1
2025-12-01,Jarace Walker,IND,CLE,3,0.8,0.6,0.4,0
2025-12-01,Javonte Green,DET,ATL,1,0,0.1,0,0
2025-12-01,Jaxson Hayes,LAL,PHX,2,0.7,0.2,0,0
2025-12-01,Jay Huff,IND,CLE,3,1.8,0.4,0.1,0.4
2025-12-01,Jaylon Tyson,CLE,IND,10,3.2,1.3,0.5,0.5
2025-12-01,Jeremiah Robinson-Earl,IND,CLE,2,0.6,0.6,0,0
2025-12-01,Jericho Sims,MIL,WAS,2,0.6,0.8,0,0
2025-12-01,John Collins,LAC,MIA,3,1.2,0.7,0.2,0
2025-12-01,Jonas Valanciunas,DEN,DAL,1,0.9,0.8,0.2,0
2025-12-01,Jonathan Isaac,ORL,CHI,1,0.1,0.2,0,0
2025-12-01,Jordan Goodwin,PHX,LAL,3,1.5,0.1,0.6,0.4
2025-12-01,Jordan Miller,LAC,MIA,1,0.7,0.1,0,0
2025-12-01,Josh Giddey,CHI,ORL,12,2.6,1.1,0.7,0.4
2025-12-01,Josh Okogie,HOU,UTA,1,0,0.1,0,0
2025-12-01,Julian Phillips,CHI,ORL,2,1.2,0.4,0,0.1
2025-12-01,Justin Champagnie,WAS,MIL,2,1.2,0.9,0.2,0
2025-12-01,Jusuf Nurkic,UTA,HOU,3,2.1,1.1,0.2,0
2025-12-01,Kawhi Leonard,LAC,MIA,10,12.4,0.8,0.2,0.4
2025-12-01,Keaton Wallace,ATL,DET,2,0,0.2,0.6,0
2025-12-01,Kel'el Ware,MIA,LAC,2,0,1.1,0,0
2025-12-01,Kevin Durant,HOU,UTA,14,11,1.1,0.6,0.2
2025-12-01,Kevin Huerter,CHI,ORL,1,0,0,0,0
2025-12-01,Kevin Love,UTA,HOU,2,1.3,0.6,0.1,0.1
2025-12-01,Kevin Porter Jr.,MIL,WAS,11,10.3,0.5,0.6,0.6
2025-12-01,Keyonte George,UTA,HOU,13,3.3,0.5,0.9,0.2
2025-12-01,Khris Middleton,WAS,MIL,11,1.8,0.5,0.7,0.2
2025-12-01,Klay Thompson,DAL,DEN,3,1.8,0.6,0.1,0.4
2025-12-01,Kobe Brown,LAC,MIA,2,0.2,0.5,0.5,0
2025-12-01,Kobe Sanders,LAC,MIA,3,1.2,0.5,0.2,0
2025-12-01,Kon Knueppel,CHA,BKN,12,2.1,0.7,0.5,0.5
2025-12-01,Kris Dunn,LAC,MIA,3,1.4,0.5,0.6,0.1
2025-12-01,Kyle Filipowski,UTA,HOU,3,1.4,0.8,0.4,0.2
2025-12-01,Kyle Kuzma,MIL,WAS,2,0.4,0.2,0.7,0.1
2025-12-01,Kyshawn George,WAS,MIL,10,1.1,0.4,0.6,0.4
2025-12-01,Lachlan Olbrich,CHI,ORL,1,0,0.5,0.2,0
2025-12-01,LaMelo Ball,CHA,BKN,3,1.4,0.6,1.7,0.2
2025-12-01,Lauri Markkanen,UTA,HOU,13,3.4,0.9,0,0.2
2025-12-01,LeBron James,LAL,PHX,11,1.2,0,0.4,0.1
2025-12-01,Liam McNeeley,CHA,BKN,2,0.9,0.2,0.1,0.1
2025-12-01,Luka Doncic,LAL,PHX,11,13.1,1.3,0.6,0.4
2025-12-01,Luke Kennard,ATL,DET,2,0.6,0.1,0.4,0.1
2025-12-01,Luke Travers,CLE,IND,1,0.2,0.4,0.1,0
2025-12-01,Mark Williams,PHX,LAL,3,1.5,0.7,0.1,0
2025-12-01,Marvin Bagley III,WAS,MIL,3,2.6,0.9,0.1,0
2025-12-01,Matas Buzelis,CHI,ORL,12,2.5,0.7,0.5,0.2
2025-12-01,Max Christie,DAL,DEN,3,1.1,0.2,0.1,0.4
2025-12-01,Maxi Kleber,LAL,PHX,1,0.6,0.4,0.2,0.1
2025-12-01,Michael Porter Jr.,BKN,CHA,12,12,0.8,0.5,0.8
2025-12-01,Miles Bridges,CHA,BKN,10,0.9,0.2,0.1,0
2025-12-01,Mouhamed Gueye,ATL,DET,3,0.1,0.1,0,0
2025-12-01,Moussa Diabate,CHA,BKN,3,1.2,0.7,0.1,0
2025-12-01,Myles Turner,MIL,WAS,3,1.1,0.4,0.4,0.4
2025-12-01,Nae'Qwan Tomlin,CLE,IND,3,0.7,0.7,0.1,0
2025-12-01,Naji Marshall,DAL,DEN,11,1.1,0.8,0.7,0.1
2025-12-01,Nickeil Alexander-Walker,ATL,DET,12,3.1,0.4,0.1,0.7
2025-12-01,Nick Smith Jr.,LAL,PHX,1,0.4,0,0.1,0.1
2025-12-01,Nicolas Batum,LAC,MIA,2,0.7,0.1,0,0.2
2025-12-01,Nicolas Claxton,BKN,CHA,11,1.5,1.3,0.7,0.1
2025-12-01,Nigel Hayes-Davis,PHX,LAL,1,0.5,0,0.1,0
2025-12-01,Nikola Jokic,DEN,DAL,13,3.4,2.4,1.5,0.4
2025-12-01,Nikola Vucevic,CHI,ORL,12,2.4,1.3,0.6,0.1
